,floor_num,total_area,kitchen_area,rooms_count,living_area,is_apartments,total_floor,district,hood,metro_name,metro_transport_type,metro_time,price
4781,1,45.8,5.9,2.0,27.2,,9,ЮЗАО,р-н Теплый Стан,Тёплый Стан,walk,12,12500000
4782,7,66.3,16.1,4.0,28.5,f,18,НАО (Новомосковский),м. Бунинская аллея,Бунинская аллея,transport,9,15704757
4783,17,21.8,,,,f,17,НАО (Новомосковский),м. Щербинка,Щербинка,walk,12,7073435
4784,11,60.5,20.0,2.0,25.0,,15,ЗАО,р-н Кунцево,Павшино,transport,10,16400000
4785,13,78.9,,4.0,59.2,f,26,СВАО,р-н Останкинский,ВДНХ,walk,18,34163700
4786,9,79.0,8.0,3.0,53.0,,12,ЮАО,р-н Даниловский,Технопарк,transport,6,26400000
4787,3,37.9,15.2,1.0,13.5,f,11,ЦАО,р-н Басманный,Электрозаводская,walk,16,21996802
4788,11,41.2,7.0,,25.0,t,19,ЦАО,р-н Красносельский,Красные ворота,walk,7,32548000
4789,6,317.0,,5.0,,t,7,ЦАО,р-н Якиманка,Новокузнецкая,walk,11,529085417
4790,4,398.4,20.0,6.0,,f,6,ЦАО,р-н Хамовники,Кропоткинская,walk,6,582150248
4791,13,22.39,4.0,,12.6,f,21,НАО (Новомосковский),м. Филатов Луг,Филатов Луг,transport,13,5807080
4792,12,26.0,,,,t,21,ЮВАО,р-н Нижегородский,Калитники,walk,11,8765032
4793,5,223.0,31.0,5.0,121.5,f,28,ЮЗАО,р-н Ломоносовский,Профсоюзная,walk,12,75000000
4794,40,43.8,15.3,1.0,13.7,,41,ЦАО,р-н Пресненский,Шелепиха,walk,4,20600000
4795,15,37.26,8.7,2.0,20.6,t,21,САО,р-н Хорошевский,Полежаевская,walk,17,15950000
4796,2,21.7,1.0,,14.5,t,23,СВАО,р-н Отрадное,Владыкино,walk,3,6302701
4797,3,118.71,18.0,3.0,70.2,,11,ЦАО,р-н Хамовники,Спортивная,walk,6,126890000
4798,27,30.0,10.0,,15.0,,51,ЦАО,р-н Пресненский,Москва-Сити,walk,10,14500000
4799,12,38.0,9.5,1.0,,f,18,ЮАО,р-н Бирюлево Восточное,Царицыно,transport,6,12100000
4800,15,27.0,5.0,,13.0,f,29,ЗАО,р-н Очаково-Матвеевское,Аминьевская,walk,7,16950000
4801,6,208.9,16.6,4.0,106.2,t,6,ЦАО,р-н Хамовники,Спортивная,walk,13,724167927
4802,2,48.4,,1.0,17.3,f,23,СВАО,р-н Ростокино,Ботанический сад,walk,11,24496800
4803,1,56.6,20.7,2.0,21.0,f,9,НАО (Новомосковский),м. Филатов Луг,Филатов Луг,transport,14,11200000
4804,12,20.5,10.0,1.0,5.5,t,22,ЗАО,р-н Тропарево-Никулино,Юго-Западная,walk,16,9200000
4805,5,80.0,8.0,3.0,58.0,f,6,ЦАО,р-н Пресненский,Арбатская,walk,6,75000000
4806,9,50.0,8.0,2.0,30.0,f,9,ЦАО,р-н Хамовники,Спортивная,walk,7,30000000
4807,3,49.5,17.1,2.0,27.4,f,17,НАО (Новомосковский),м. Корниловская,Корниловская,transport,8,11598840
4808,9,216.3,20.0,5.0,,,22,САО,р-н Хорошевский,Аэропорт,walk,10,197000000
4809,3,256.5,,6.0,,f,3,ТАО (Троицкий),м. Крёкшино,Крёкшино,transport,10,29700000
4810,13,78.0,8.4,3.0,,,14,ЮЗАО,р-н Теплый Стан,Тёплый Стан,transport,5,26700000
4811,7,422.34,55.0,6.0,160.0,f,7,ЦАО,р-н Арбат,Баррикадная,walk,9,120000000
4812,3,18.9,2.0,1.0,11.9,t,3,ЦАО,р-н Басманный,Электрозаводская,walk,8,5570000
4813,5,23.5,,,,t,17,СВАО,р-н Останкинский,Ботанический сад,walk,13,7354330
4814,9,30.0,6.0,1.0,16.0,,9,ВАО,р-н Богородское,Преображенская площадь,walk,16,12500000
4815,6,20.7,5.7,,8.7,t,16,НАО (Новомосковский),м. Румянцево,Румянцево,walk,12,7287871
4816,11,229.0,20.0,5.0,,,11,ЦАО,р-н Хамовники,Спортивная,walk,6,572500000
4817,5,25.4,4.2,,11.4,f,14,НАО (Новомосковский),м. Кедровая,Кедровая,walk,7,7358380
4818,1,25.91,4.0,,12.7,f,8,НАО (Новомосковский),м. Рассказовка,Рассказовка,transport,19,6548099
4819,14,185.0,12.0,5.0,,f,16,САО,р-н Аэропорт,Петровский Парк,walk,3,87000000
4820,16,60.7,12.0,2.0,,,17,НАО (Новомосковский),м. Коммунарка,Коммунарка,transport,7,13150000
4821,4,117.0,,5.0,,f,8,ЦАО,р-н Пресненский,Маяковская,walk,5,61000000
4822,2,113.4,10.9,5.0,68.1,f,16,СЗАО,р-н Митино,Пятницкое шоссе,walk,9,29990000
4823,1,23.43,4.5,,10.2,f,5,НАО (Новомосковский),м. Рассказовка,Рассказовка,transport,20,5729149
4824,29,107.1,32.4,4.0,55.0,f,52,ЮАО,р-н Москворечье-Сабурово,Борисово,transport,6,36563618
4825,2,33.56,,1.0,,f,7,ТАО (Троицкий),м. Рассказовка,Рассказовка,transport,21,5772320
4826,1,221.42,45.9,3.0,61.7,f,7,ЗАО,м. Опалиха,Опалиха,transport,11,130482806
4827,9,69.5,,1.0,,t,17,ЗАО,р-н Филевский парк,Филёвский парк,walk,12,39128500
4828,8,55.7,8.0,2.0,35.0,f,9,ЦАО,р-н Тверской,Белорусская,walk,5,40000000
4829,11,64.1,19.7,3.0,25.6,f,14,НАО (Новомосковский),м. Улица Скобелевская,Улица Скобелевская,transport,8,16144398
4830,17,198.4,,4.0,,t,19,ЦАО,р-н Красносельский,Красные ворота,walk,7,172608000
4831,3,77.94,33.3,1.0,19.7,f,7,ЗАО,м. Павшино,Павшино,transport,24,55376370
4832,5,85.7,17.0,3.0,39.0,,12,САО,р-н Сокол,Сокол,walk,13,52990000
4833,8,20.0,,,,f,17,ЮЗАО,р-н Южное Бутово,Щербинка,walk,18,6170341
4834,34,84.01,21.9,3.0,,f,54,СЗАО,р-н Хорошево-Мневники,Полежаевская,walk,14,42564927
4835,5,280.5,,5.0,,t,7,ЦАО,р-н Якиманка,Новокузнецкая,walk,11,473841161
4836,7,201.0,25.0,4.0,156.0,t,10,САО,р-н Аэропорт,Динамо,walk,7,140000000
4837,2,379.0,45.0,5.0,221.0,t,4,ЗАО,р-н Крылатское,Молодёжная,transport,6,125000000
4838,12,39.8,,,,t,17,ЗАО,р-н Филевский парк,Филёвский парк,walk,12,26192380
4839,21,160.5,37.3,4.0,40.5,f,21,ЮЗАО,р-н Южное Бутово,Бунинская аллея,walk,15,37935780
4840,4,216.0,,6.0,,,9,ЦАО,р-н Басманный,Китай-город,walk,3,165000000
4841,13,21.7,,,,f,24,СВАО,р-н Отрадное,Бибирево,walk,18,8841719
4842,18,282.0,48.0,5.0,113.0,f,18,ЮАО,р-н Даниловский,Шаболовская,walk,15,185000000
4843,7,443.8,,6.0,237.5,f,7,ЦАО,р-н Хамовники,Киевская,walk,13,909056609
4844,21,69.3,,2.0,,f,36,САО,р-н Беговой,Белорусская,walk,5,49037937
4845,10,257.1,15.3,5.0,146.4,f,14,ЦАО,р-н Якиманка,Полянка,transport,2,824880000
4846,3,79.3,18.6,2.0,36.2,f,5,ЦАО,р-н Тверской,Площадь Революции,walk,3,219490000
4847,4,56.2,,2.0,,t,16,ЮАО,р-н Даниловский,Тульская,walk,4,28324800
4848,16,139.2,,4.0,,f,18,ЮАО,р-н Донской,Ленинский проспект,walk,7,137065006
4849,2,41.6,15.3,1.0,,f,23,ЗАО,р-н Очаково-Матвеевское,Озёрная,walk,19,18824388
4850,6,127.1,9.8,4.0,70.7,,7,ЦАО,р-н Тверской,Маяковская,walk,2,78000000
4851,2,72.9,21.0,2.0,40.0,,13,НАО (Новомосковский),м. Коммунарка,Коммунарка,transport,7,17200000
4852,1,300.0,6.0,6.0,,,7,ЦАО,р-н Хамовники,Киевская,walk,12,229559749
4853,11,40.3,,1.0,,,15,ЗАО,р-н Раменки,Раменки,walk,6,23300000
4854,22,61.6,,2.0,,,42,ЗАО,р-н Филевский парк,Фили,walk,5,27990000
4855,10,128.4,14.8,3.0,49.3,f,22,СЗАО,р-н Покровское-Стрешнево,Спартак,walk,20,88005360
4856,6,271.7,,5.0,,f,7,ЦАО,р-н Хамовники,Смоленская,walk,8,294000000
4857,2,130.0,12.0,5.0,73.0,,14,ЗАО,р-н Раменки,Минская,transport,5,85000000
4858,2,57.7,7.0,3.0,33.0,f,9,ЮВАО,р-н Печатники,Печатники,walk,3,14900000
4859,13,42.0,,1.0,,f,42,САО,р-н Хорошевский,Аэропорт,walk,10,27500000
4860,4,165.3,15.0,4.0,87.2,f,5,ЮЗАО,р-н Академический,Академическая,walk,11,78100000
4861,13,47.24,,1.0,,f,75,ЮАО,р-н Донской,Площадь Гагарина,walk,9,24065284
4862,18,35.0,,1.0,,f,24,ЮАО,р-н Бирюлево Восточное,Царицыно,transport,6,10290000
4863,6,24.38,,,13.8,t,15,НАО (Новомосковский),м. Румянцево,Румянцево,transport,7,6155414
4864,3,190.0,,5.0,,f,5,ЦАО,р-н Тверской,Чеховская,walk,6,89000000
4865,9,83.0,12.0,2.0,50.0,t,11,САО,р-н Беговой,Динамо,walk,5,37000000
4866,2,64.1,14.4,2.0,33.9,f,9,НАО (Новомосковский),м. Аэропорт Внуково,Аэропорт Внуково,transport,17,12915830
4867,6,40.0,9.0,1.0,19.0,,14,ЦАО,р-н Тверской,Достоевская,walk,5,21500000
4868,3,200.2,15.0,5.0,120.0,,5,ЦАО,р-н Басманный,Красные ворота,walk,5,144500000
4869,14,169.5,20.0,3.0,,f,17,ЦАО,р-н Тверской,Маяковская,walk,6,161000000
4870,6,28.3,,,,f,17,НАО (Новомосковский),м. Щербинка,Щербинка,walk,10,7357816
4871,6,172.7,,4.0,,,9,ЦАО,р-н Хамовники,Киевская,walk,12,220900000
4872,8,21.0,,,,t,21,ЮВАО,р-н Нижегородский,Калитники,walk,11,8474495
4873,2,64.3,22.3,2.0,37.0,f,17,НАО (Новомосковский),м. Корниловская,Корниловская,transport,8,14417346
4874,16,21.1,5.0,,8.7,f,16,НАО (Новомосковский),м. Коммунарка,Коммунарка,walk,13,8604980
4875,2,145.41,11.6,2.0,128.9,f,4,ЦАО,р-н Замоскворечье,Третьяковская,walk,3,396942000
4876,17,119.67,,4.0,,f,17,ВАО,р-н Преображенское,Преображенская площадь,walk,5,73336860
4877,6,100.0,20.0,2.0,60.0,t,12,ЦАО,р-н Тверской,Маяковская,walk,5,43000000
4878,8,246.4,,4.0,,t,9,ЦАО,р-н Тверской,Маяковская,walk,2,550943399
4879,14,38.86,18.2,1.0,11.7,f,57,СВАО,р-н Бутырский,Бутырская,walk,4,19076728
4880,3,65.0,,2.0,,f,11,ЗАО,р-н Дорогомилово,Парк Победы,walk,5,58500000
4881,16,65.3,16.4,4.0,32.3,f,17,НАО (Новомосковский),м. Улица Горчакова,Улица Горчакова,transport,12,14881217
4882,48,112.09,,4.0,,f,55,СВАО,р-н Марьина роща,Марьина Роща,walk,7,58301932
4883,9,91.0,15.0,3.0,50.0,,9,ЮАО,р-н Даниловский,Технопарк,walk,14,49500000
4884,1,706.2,25.0,6.0,333.0,t,3,СЗАО,р-н Покровское-Стрешнево,Балтийская,walk,9,972690572
4885,10,100.2,20.2,4.0,54.1,f,28,ЗАО,р-н Раменки,Раменки,walk,10,51902467
4886,11,32.31,4.4,1.0,20.5,f,17,НАО (Новомосковский),м. Филатов Луг,Филатов Луг,transport,14,7740033
4887,7,158.6,,3.0,,t,9,ЦАО,р-н Тверской,Маяковская,walk,2,284654089
4888,11,31.0,14.6,2.0,9.4,f,11,СЗАО,р-н Хорошево-Мневники,Шелепиха,walk,12,25854582
4889,5,155.2,14.7,4.0,135.5,f,12,ЗАО,р-н Раменки,Мичуринский проспект,walk,17,117500000
4890,19,47.3,,1.0,,f,37,САО,р-н Беговой,Белорусская,walk,8,33487226
4891,1,384.2,,6.0,,f,3,ЗАО,р-н Очаково-Матвеевское,Матвеевская,walk,20,268940000
4892,7,35.9,6.5,1.0,,f,9,СЗАО,р-н Хорошево-Мневники,Народное Ополчение,walk,7,12000000
4893,14,127.9,,4.0,58.0,f,23,СВАО,р-н Ростокино,Ботанический сад,walk,11,68882300
4894,2,30.45,,1.0,,t,14,ЗАО,р-н Дорогомилово,Киевская,walk,8,29201550
4895,6,228.0,,5.0,,,12,ЦАО,р-н Хамовники,Спортивная,walk,7,364750000
4896,1,230.0,16.0,5.0,141.0,t,3,САО,р-н Хорошевский,Аэропорт,walk,10,120000000
4897,4,350.0,,6.0,,f,4,СЗАО,р-н Куркино,Молжаниново,transport,8,115000000
4898,6,43.1,5.8,2.0,24.0,,37,ЗАО,р-н Раменки,Аминьевская,walk,4,26300000
4899,6,75.0,13.0,3.0,44.0,f,17,НАО (Новомосковский),м. Мичуринец,Мичуринец,walk,14,20100000
4900,19,81.7,15.0,3.0,47.0,f,25,НАО (Новомосковский),м. Рассказовка,Рассказовка,transport,9,20990000
4901,2,25.7,7.1,,11.7,f,16,НАО (Новомосковский),м. Улица Скобелевская,Улица Скобелевская,transport,8,7640679
4902,10,107.0,13.5,4.0,64.0,,14,ЗАО,р-н Кунцево,Кунцевская,walk,10,36000000
4903,13,594.8,,6.0,,f,13,ЗАО,р-н Раменки,Ломоносовский проспект,transport,5,798867929
4904,2,150.0,16.0,5.0,90.0,f,6,ЦАО,р-н Тверской,Новослободская,walk,11,74990000
4905,15,109.6,13.0,5.0,72.2,f,17,СВАО,р-н Свиблово,Свиблово,walk,9,36300000
4906,16,15.3,,,,t,22,ЗАО,р-н Тропарево-Никулино,Юго-Западная,walk,16,7450000
4907,8,42.4,15.0,1.0,22.4,,8,НАО (Новомосковский),м. Потапово,Потапово,walk,7,10950000
4908,6,35.9,10.0,1.0,,,27,ЮАО,р-н Даниловский,ЗИЛ,transport,8,15950000
4909,17,55.6,11.5,2.0,,f,18,ЮВАО,р-н Кузьминки,Кузьминки,walk,5,18700000
4910,11,26.9,,,,f,29,ЮВАО,р-н Южнопортовый,Дубровка,walk,17,12232146
4911,3,42.4,12.0,1.0,19.0,f,16,ЮЗАО,р-н Южное Бутово,Бульвар Адмирала Ушакова,walk,5,11500000
4912,7,43.9,7.0,2.0,,f,9,СВАО,р-н Останкинский,Улица Академика Королёва,walk,9,17500000
4913,2,94.1,7.0,3.0,,f,8,ЦАО,р-н Пресненский,Арбатская,walk,6,153000000
4914,15,36.5,,1.0,,f,21,САО,р-н Головинский,Водный стадион,walk,11,16500000
4915,16,250.0,,6.0,,f,16,ЦАО,р-н Хамовники,Спортивная,walk,6,253500000
4916,10,170.0,,4.0,,f,21,ЦАО,р-н Пресненский,Улица 1905 года,walk,10,179056604
4917,8,22.54,3.0,,12.3,f,14,НАО (Новомосковский),м. Щербинка,Щербинка,transport,9,6461874
4918,1,350.0,20.0,6.0,,,3,ЦАО,р-н Тверской,Трубная,walk,2,593676600
4919,2,171.9,9.0,4.0,101.0,f,5,ЦАО,р-н Хамовники,Фрунзенская,walk,6,348930819
4920,25,135.0,40.0,3.0,80.0,f,34,ЗАО,р-н Раменки,Ломоносовский проспект,transport,4,85000000
4921,9,102.8,,3.0,97.8,t,13,ЮАО,р-н Даниловский,Тульская,walk,8,55209558
4922,8,46.4,,1.0,,f,11,ЗАО,р-н Дорогомилово,Киевская,walk,15,46000000
4923,8,188.0,15.0,4.0,,f,21,ЦАО,р-н Пресненский,Баррикадная,walk,15,155000000
4924,3,188.5,,3.0,,f,4,ЦАО,р-н Тверской,Пушкинская,walk,6,175000000
4925,2,35.0,9.7,1.0,12.7,f,37,ЮВАО,р-н Нижегородский,Нижегородская,walk,18,13645193
4926,33,75.2,,2.0,51.8,f,41,ЗАО,р-н Филевский парк,Фили,walk,6,38352000
4927,4,198.8,17.0,5.0,123.0,f,11,ЦАО,р-н Тверской,Новослободская,walk,8,180000000
4928,7,231.0,25.0,5.0,100.0,,9,ЦАО,р-н Тверской,Маяковская,walk,3,128000000
4929,22,100.27,,4.0,75.2,f,24,СВАО,р-н Останкинский,Алексеевская,walk,9,44319340
4930,3,36.0,17.0,1.0,10.0,f,33,ЗАО,р-н Кунцево,Молодёжная,walk,8,18950000
4931,19,143.1,10.2,5.0,101.7,f,19,ЮЗАО,р-н Академический,Академическая,walk,2,151423615
4932,11,39.1,6.5,2.0,22.4,,12,ВАО,р-н Северное Измайлово,Щёлковская,walk,8,10950000
4933,22,46.4,23.1,2.0,13.5,f,26,ЮАО,р-н Нагатино-Садовники,Нагатинская,walk,15,24968813
4934,2,29.0,,,,t,21,ЮВАО,р-н Нижегородский,Калитники,walk,10,8354749
4935,5,75.79,,2.0,,f,11,ЗАО,р-н Филевский парк,Фили,walk,8,50021400
4936,4,46.0,,1.0,,f,26,ЗАО,р-н Очаково-Матвеевское,Давыдково,transport,4,32000000
4937,3,301.0,30.0,6.0,,f,5,ЦАО,р-н Красносельский,Тургеневская,walk,4,159000000
4938,2,31.7,4.7,,19.9,f,45,ЗАО,р-н Дорогомилово,Фили,walk,4,19900000
4939,7,39.8,14.9,1.0,12.0,t,11,ЦАО,р-н Басманный,Курская,walk,8,24950000
4940,82,353.2,,6.0,,t,95,ЦАО,р-н Пресненский,Деловой центр,walk,1,294000000
